Enrollment_ID,Student_ID,Course_Name,Attendance,Grade,Credits
E773,S14775,Communication Skills,75,50,3
E774,S9830,Math,70,80,4
E775,S4406,Statistics,71,82,3
E776,S3715,AI Basics,71,94,3
E777,S3516,Statistics,77,58,3
E778,S10457,Programming,84,65,3
E779,S5421,Math,99,56,3
E780,S5980,Communication Skills,95,57,3
E781,S6359,Statistics,85,75,3
E782,S3012,Math,68,61,4
E783,S10282,Statistics,77,91,3
E784,S1402,Programming,70,94,3
E785,S1872,Communication Skills,94,63,3
E786,S8080,Communication Skills,89,53,3
E787,S10688,Communication Skills,100,64,4
E788,S10754,Programming,95,99,3
E789,S8261,Math,99,55,3
E790,S8189,AI Basics,78,88,4
E791,S13917,AI Basics,79,97,4
E792,S10875,Communication Skills,100,63,3
E793,S12576,Programming,77,65,3
E794,S3031,Communication Skills,83,68,4
E795,S13292,Math,61,61,3
E796,S14125,Programming,71,97,4
E797,S8161,AI Basics,99,79,3
E798,S8474,Programming,83,56,4
E799,S5345,Statistics,99,70,3
E800,S4606,Programming,92,86,4
E801,S2947,Math,66,80,3
E802,S1131,Programming,85,89,3
E803,S11712,Programming,85,79,3
E804,S12919,AI Basics,97,83,3
E805,S8580,Statistics,71,55,3
E806,S12554,Math,74,63,4
E807,S4439,Programming,99,84,4
E808,S11430,AI Basics,100,77,3
E809,S14874,AI Basics,90,79,3
E810,S2272,Programming,94,81,4
E811,S10517,Math,78,81,4
E812,S5697,Communication Skills,66,90,3
E813,S9738,AI Basics,73,67,3
E814,S10379,Math,62,92,4
E815,S1523,Programming,96,93,4
E816,S9950,AI Basics,94,66,4
E817,S11001,Communication Skills,90,95,4
E818,S4500,Math,99,96,3
E819,S11443,Math,89,74,4
E820,S3963,AI Basics,69,76,4
E821,S13977,AI Basics,98,84,4
E822,S4450,AI Basics,88,90,3
E823,S3703,AI Basics,64,59,4
E824,S10262,Communication Skills,100,93,4
E825,S7449,Statistics,60,61,3
E826,S6854,Math,71,58,4
E827,S14364,Math,75,62,4
E828,S1141,Statistics,81,77,4
E829,S7621,Communication Skills,85,74,4
E830,S8014,Statistics,93,72,3
E831,S11999,AI Basics,77,71,4
E832,S9711,Math,66,83,3
E833,S7404,Communication Skills,94,69,4
E834,S7135,Programming,80,84,4
E835,S14355,Math,69,81,4
E836,S4441,Communication Skills,97,93,4
E837,S4613,AI Basics,71,67,3
E838,S3873,Statistics,97,57,3
E839,S7684,Communication Skills,78,73,4
E840,S11455,Programming,100,51,3
E841,S8329,Math,99,59,4
E842,S8043,AI Basics,85,99,4
E843,S4453,Programming,68,87,4
E844,S11939,AI Basics,70,92,4
E845,S11617,AI Basics,87,51,3
E846,S7152,Math,69,92,4
E847,S10171,Communication Skills,90,77,3
E848,S5746,Communication Skills,99,99,4
E849,S13497,Statistics,91,99,3
E850,S7602,Communication Skills,100,95,3
E851,S9903,Programming,82,74,4
E852,S14016,Math,72,69,3
E853,S9075,Communication Skills,74,65,3
E854,S6001,AI Basics,76,88,3
E855,S11849,Statistics,67,99,3
E856,S14383,Communication Skills,91,59,4
E857,S12792,Programming,61,56,4
E858,S14640,Programming,61,55,4
E859,S7530,Math,81,76,4
E860,S6210,Math,87,69,3
E861,S13294,Programming,82,59,3
E862,S7800,AI Basics,99,86,4
E863,S14514,Statistics,69,97,4
E864,S13930,AI Basics,72,92,3
E865,S3267,AI Basics,72,54,4
E866,S1471,AI Basics,83,81,3
E867,S4895,Statistics,89,54,3
E868,S4641,Communication Skills,94,60,3
E869,S13766,Communication Skills,77,67,3
E870,S7003,Math,91,68,4
E871,S14731,Math,73,96,3
E872,S2986,Statistics,89,84,3
E873,S10619,Math,90,77,3
E874,S13388,Communication Skills,96,66,4
E875,S9921,AI Basics,81,59,3
E876,S2756,AI Basics,87,64,4
E877,S7654,Programming,65,93,3
E878,S6676,Communication Skills,98,87,3
E879,S3799,Statistics,87,82,3
E880,S10927,Math,70,84,4
E881,S13566,Programming,62,57,3
E882,S5205,Statistics,69,73,3
E883,S13288,Math,70,93,3
E884,S3202,Statistics,98,93,4
E885,S8729,AI Basics,100,92,3
E886,S9390,AI Basics,86,87,4
E887,S3214,Math,82,83,3
E888,S2989,AI Basics,88,50,4
E889,S5034,Communication Skills,77,57,4
E890,S2568,AI Basics,71,95,3
E891,S12418,Communication Skills,85,88,4
E892,S2809,Statistics,84,76,4
E893,S10186,Statistics,66,73,3
E894,S4991,AI Basics,72,52,3
E895,S2511,Programming,93,91,3
E896,S7597,Math,85,84,4
E897,S14418,Math,98,63,3
E898,S6942,AI Basics,86,54,3
E899,S3945,Statistics,61,86,3
E900,S14244,AI Basics,93,96,4
E901,S5148,AI Basics,79,53,3
E902,S1964,Statistics,74,63,4
E903,S7301,Math,100,51,4
E904,S2100,AI Basics,66,94,3
E905,S12289,Programming,86,56,3
E906,S3608,Statistics,76,84,4
E907,S14252,Math,63,99,4
E908,S5759,Statistics,68,96,4
E909,S5796,Math,100,61,4
E910,S7726,AI Basics,78,77,3
E911,S14900,Programming,72,67,3
E912,S6431,Math,82,90,3
E913,S3553,Math,89,70,4
E914,S6782,AI Basics,63,53,4
E915,S6222,Statistics,100,68,4
E916,S11440,AI Basics,61,88,3
E917,S13543,AI Basics,92,98,3
E918,S1289,Math,84,95,3
E919,S9467,Math,80,76,3
E920,S5173,Communication Skills,65,82,4
E921,S9346,Programming,72,60,4
E922,S5404,AI Basics,65,67,3
E923,S1919,Math,62,93,4
E924,S5300,Programming,87,99,4
E925,S13348,AI Basics,89,68,3
E926,S2642,AI Basics,91,61,3
E927,S5319,Statistics,76,93,3
E928,S8759,Statistics,94,87,3
E929,S3879,Programming,77,57,3
E930,S5297,Statistics,77,94,3
E931,S5547,Math,68,97,3
E932,S4798,AI Basics,62,81,3
E933,S11419,Programming,96,93,4
E934,S8829,Statistics,91,91,3
E935,S14988,Communication Skills,73,73,3
E936,S8145,Statistics,64,67,3
E937,S3864,Statistics,100,86,3
E938,S12762,Math,66,96,3
E939,S3217,Programming,88,65,4
E940,S3211,AI Basics,80,95,3
E941,S8732,Statistics,74,78,3
E942,S2199,Statistics,92,89,3
E943,S7788,Programming,72,70,3
E944,S8936,Statistics,71,95,3
E945,S8994,Communication Skills,94,89,3
E946,S9783,Math,75,72,4
E947,S6915,Math,75,59,4
E948,S1047,Communication Skills,99,67,4
E949,S3312,AI Basics,72,69,3
E950,S7637,Statistics,100,95,4
E951,S13437,Communication Skills,66,56,4
E952,S1717,Programming,99,93,3
E953,S4856,Communication Skills,92,54,4
E954,S1488,AI Basics,78,74,4
E955,S12303,AI Basics,88,77,4
E956,S7118,Math,91,66,4
E957,S6541,Statistics,61,58,4
E958,S12519,Math,87,66,3
E959,S2667,AI Basics,90,66,4
E960,S3905,Statistics,84,89,4
E961,S4052,AI Basics,99,93,3
E962,S1721,Programming,94,74,3
E963,S12859,Statistics,94,65,3
E964,S4494,AI Basics,81,82,3
E965,S2163,Statistics,76,57,3
E966,S5797,Statistics,94,65,3
E967,S7420,Statistics,89,90,3
E968,S12864,Communication Skills,93,73,3
E969,S5450,Statistics,65,92,3
E970,S14806,AI Basics,60,88,4
E971,S6615,Communication Skills,80,93,3
E972,S14784,Communication Skills,99,92,4
E973,S12577,Math,81,57,4
E974,S7947,Statistics,97,75,4
E975,S6974,Programming,60,77,3
E976,S14687,Statistics,79,77,4
E977,S6452,AI Basics,97,87,3
E978,S2220,Math,100,85,3
E979,S6816,AI Basics,86,95,3
E980,S4446,Math,77,64,4
E981,S10817,Math,90,89,3
E982,S14847,AI Basics,92,68,4
E983,S4169,Math,91,80,4
E984,S8185,Communication Skills,84,93,4
E985,S8333,AI Basics,91,74,3
E986,S11424,Communication Skills,70,77,3
E987,S14753,Statistics,80,99,4
E988,S14526,Math,97,57,3
E989,S6346,Programming,81,84,3
E990,S10118,Communication Skills,93,67,3
E991,S5176,Communication Skills,75,79,4
E992,S8692,Communication Skills,60,78,4
E993,S12941,Communication Skills,86,88,3
E994,S12137,AI Basics,62,64,4
E995,S9642,Math,96,61,4
E996,S1255,Programming,87,99,3
E997,S13212,Programming,75,88,4
E998,S8792,Programming,78,74,4
E999,S7797,AI Basics,64,64,4
E1000,S10163,AI Basics,93,78,3
E1001,S11003,AI Basics,89,94,4
E1002,S10413,Programming,91,54,4
E1003,S13432,Math,68,60,4
E1004,S1505,Statistics,91,54,4
E1005,S4777,Math,95,53,4
E1006,S2133,Communication Skills,76,81,4
E1007,S13101,AI Basics,76,54,4
E1008,S2081,Statistics,77,58,4
E1009,S6688,AI Basics,80,50,3
E1010,S3810,Math,69,99,4
E1011,S14642,Communication Skills,69,79,4
E1012,S13912,Communication Skills,88,98,4
E1013,S9831,Communication Skills,88,92,3
E1014,S7900,Communication Skills,100,63,4
E1015,S3538,Math,97,88,4
E1016,S9329,AI Basics,100,78,4
E1017,S10948,AI Basics,81,57,3
E1018,S6078,Math,87,61,4
E1019,S13459,Programming,82,82,3
E1020,S8726,Statistics,69,86,4
E1021,S6422,Communication Skills,82,77,3
E1022,S11940,Programming,94,81,3
E1023,S9876,Programming,67,74,4
E1024,S13531,Communication Skills,83,93,3
E1025,S1844,Communication Skills,60,84,4
E1026,S8397,Communication Skills,95,92,3
E1027,S9010,Communication Skills,90,58,4
E1028,S1954,AI Basics,94,67,4
E1029,S14820,Programming,91,94,3
E1030,S3614,AI Basics,91,56,3
E1031,S10477,Statistics,83,91,3
E1032,S12581,AI Basics,92,61,4
E1033,S3812,Programming,76,58,3
E1034,S13468,Math,77,69,4
E1035,S8305,AI Basics,75,67,4
E1036,S4545,Math,69,66,4
E1037,S1549,AI Basics,69,92,3
E1038,S2527,Statistics,98,74,4
E1039,S14957,Math,67,93,3
E1040,S3279,Communication Skills,65,73,4
E1041,S2082,Communication Skills,64,84,4
E1042,S4364,Statistics,100,76,4
E1043,S8042,Communication Skills,60,90,4
E1044,S13674,Math,100,70,3
E1045,S3781,Programming,83,59,4
E1046,S11234,Statistics,68,71,3
E1047,S10673,AI Basics,97,64,4
E1048,S14100,Statistics,71,72,3
E1049,S7442,Programming,85,53,3
E1050,S14063,Statistics,73,70,3
E1051,S13399,Programming,85,87,4
E1052,S14588,Programming,90,52,3
E1053,S7753,Programming,88,71,4
E1054,S9141,Programming,92,64,3
E1055,S11386,Math,94,64,3
E1056,S4253,AI Basics,81,76,3
E1057,S2858,Math,77,89,4
E1058,S14743,AI Basics,74,86,4
E1059,S4505,Communication Skills,78,93,4
E1060,S12964,Communication Skills,82,53,4
E1061,S11412,Math,88,95,4
E1062,S10141,Math,71,83,4
E1063,S9477,Statistics,97,57,3
E1064,S11675,Communication Skills,95,99,3
E1065,S4466,Statistics,80,86,3
E1066,S7847,Statistics,61,87,3
E1067,S3242,Statistics,84,80,3
E1068,S14899,Statistics,73,96,3
E1069,S2984,Programming,73,95,3
E1070,S4978,Statistics,90,77,3
E1071,S14906,AI Basics,89,85,3
E1072,S12050,Math,63,93,3
E1073,S7734,Math,80,65,3
E1074,S6272,Math,79,63,3
E1075,S6898,Statistics,87,98,3
E1076,S9719,AI Basics,70,88,3
E1077,S2758,Programming,79,83,3
E1078,S4632,AI Basics,86,61,3
E1079,S13869,AI Basics,63,67,3
E1080,S9930,Programming,98,65,3
E1081,S9618,Communication Skills,95,75,4
E1082,S6090,Communication Skills,93,96,4
E1083,S14239,Communication Skills,88,55,3
E1084,S3209,Statistics,61,98,4
E1085,S12722,Math,68,99,4
E1086,S7970,Math,77,51,4
E1087,S10261,Communication Skills,100,98,3
E1088,S14674,AI Basics,88,84,3
E1089,S2768,Math,83,87,4
E1090,S13350,Math,78,52,4
E1091,S6854,AI Basics,71,82,3
E1092,S14364,Communication Skills,82,52,3
E1093,S10120,Statistics,92,80,4
E1094,S7756,Programming,90,57,4
E1095,S5160,Programming,100,52,4
E1096,S1621,AI Basics,70,85,4
E1097,S14264,Communication Skills,100,74,3
E1098,S11046,AI Basics,95,79,3
E1099,S8980,Communication Skills,74,73,4
E1100,S8487,Programming,78,75,3
E1101,S4015,Communication Skills,98,69,3
E1102,S14361,AI Basics,87,53,3
E1103,S4237,Math,66,70,3
E1104,S9057,AI Basics,97,77,4
E1105,S5563,Programming,95,88,3
E1106,S12066,AI Basics,63,81,4
E1107,S13675,Statistics,76,81,4
E1108,S7605,Math,87,78,3
E1109,S5566,Statistics,77,86,4
E1110,S1516,Statistics,87,71,3
E1111,S4134,AI Basics,97,73,4
E1112,S4927,Statistics,89,75,4
E1113,S6632,Statistics,81,53,3
E1114,S3743,AI Basics,60,86,3
E1115,S14210,AI Basics,97,80,3
E1116,S2680,Programming,69,91,3
E1117,S3787,Math,96,78,4
E1118,S9561,Statistics,71,75,4
E1119,S13032,AI Basics,98,53,3
E1120,S13703,Statistics,70,51,3
E1121,S4977,Communication Skills,91,66,4
E1122,S11923,Statistics,88,71,4
E1123,S10355,Math,98,79,3
E1124,S2419,Math,78,89,4
E1125,S10109,Programming,78,58,4
E1126,S9687,AI Basics,72,83,3
E1127,S13600,Math,91,78,3
E1128,S6130,AI Basics,83,51,3
E1129,S12339,Math,60,68,3
E1130,S13211,Statistics,75,78,4
E1131,S2376,Programming,72,89,3
E1132,S10405,Statistics,80,66,3
E1133,S2543,Statistics,83,69,4
E1134,S10522,Communication Skills,98,83,4
E1135,S10258,Statistics,92,55,4
E1136,S14217,Math,64,64,4
E1137,S12837,Math,64,59,4
E1138,S4357,Communication Skills,73,61,3
E1139,S8770,AI Basics,65,97,3
E1140,S12090,Programming,100,53,3
E1141,S8191,Programming,61,70,4
E1142,S2371,Math,81,95,3
E1143,S14736,Statistics,62,57,4
E1144,S8653,Programming,95,58,3
E1145,S7045,Communication Skills,76,88,4
E1146,S13660,AI Basics,85,73,3
E1147,S7193,Programming,82,99,3
E1148,S10794,Statistics,62,98,4
E1149,S4890,AI Basics,89,51,3
E1150,S12523,Math,62,57,3
E1151,S13930,Math,64,73,4
E1152,S6795,Statistics,76,69,3
E1153,S3492,Communication Skills,79,75,4
E1154,S10171,AI Basics,91,83,4
E1155,S1574,AI Basics,91,79,4
E1156,S6729,Communication Skills,92,86,4
E1157,S1821,Statistics,95,65,3
E1158,S11276,Math,64,82,4
E1159,S12818,Programming,99,80,4
E1160,S5563,AI Basics,94,51,4
E1161,S10272,Statistics,89,54,4
E1162,S13818,AI Basics,96,96,3
E1163,S11942,Programming,76,74,4
E1164,S1735,Communication Skills,94,96,4
E1165,S6351,Programming,86,80,3
E1166,S1634,Programming,62,81,3
E1167,S1150,Statistics,73,60,4
E1168,S5299,Programming,99,54,4
E1169,S5572,Communication Skills,98,59,4
E1170,S1245,AI Basics,77,95,3
E1171,S9264,Programming,60,87,3
E1172,S4800,AI Basics,62,94,4
E1173,S6651,AI Basics,74,62,4
E1174,S4640,Math,83,72,3
E1175,S7363,AI Basics,95,56,3
E1176,S3115,Communication Skills,100,64,4
E1177,S12121,AI Basics,88,89,4
E1178,S5575,Programming,94,62,4
E1179,S12463,AI Basics,84,60,4
E1180,S9726,Statistics,99,68,3
E1181,S6744,Programming,94,88,3
E1182,S3872,Communication Skills,100,79,4
E1183,S14994,Communication Skills,82,65,3
E1184,S4055,Statistics,74,56,4
E1185,S7197,Programming,89,68,3
E1186,S5139,Math,89,55,3
E1187,S6714,Communication Skills,88,81,3
E1188,S4059,Statistics,65,76,4
E1189,S11940,Math,73,90,3
E1190,S13400,Math,70,63,4
E1191,S6065,Statistics,91,93,3
E1192,S4332,Statistics,75,62,4
E1193,S9454,Communication Skills,99,56,4
E1194,S9711,AI Basics,61,94,4
E1195,S8972,Math,79,50,4
E1196,S13242,Math,86,82,4
E1197,S3521,Math,77,72,3
E1198,S7221,Programming,69,72,4
E1199,S4043,AI Basics,67,69,4
E1200,S14845,Math,94,92,3
E1201,S10979,Math,93,59,4
E1202,S12373,AI Basics,97,59,4
E1203,S9529,Programming,82,84,4
E1204,S3523,Statistics,64,81,3
E1205,S1635,Statistics,75,79,4
E1206,S9678,Communication Skills,73,51,3
E1207,S2638,Programming,71,65,3
E1208,S7305,AI Basics,80,70,4
E1209,S10425,Programming,64,68,3
E1210,S4635,Statistics,98,67,3
E1211,S2688,Statistics,86,75,4
E1212,S9267,Math,63,67,4
E1213,S2275,Programming,100,94,3
E1214,S1098,Programming,63,58,3
E1215,S5132,Math,94,56,3
E1216,S7401,Programming,99,86,4
E1217,S3864,Statistics,92,86,4
E1218,S12333,Programming,85,52,4
E1219,S13895,Statistics,73,76,3
E1220,S8533,Math,86,97,4
E1221,S7683,Communication Skills,65,94,4
E1222,S10757,Communication Skills,64,87,4
E1223,S2009,AI Basics,81,78,3
E1224,S5284,Statistics,96,63,4
E1225,S4235,Statistics,75,79,4
E1226,S11395,Communication Skills,86,65,3
E1227,S2713,Programming,100,59,3
E1228,S7046,AI Basics,74,90,4
E1229,S9394,Communication Skills,99,65,4
E1230,S3625,Programming,80,85,3
E1231,S11260,Statistics,86,73,3
E1232,S13932,Communication Skills,94,59,4
E1233,S5497,Statistics,98,69,4
E1234,S13790,Math,72,58,3
E1235,S11069,AI Basics,95,51,3
E1236,S10034,Communication Skills,95,86,4
E1237,S6571,Communication Skills,91,56,4
E1238,S11002,Communication Skills,67,77,4
E1239,S11932,Communication Skills,83,87,4
E1240,S14726,AI Basics,97,68,4
E1241,S9060,Programming,84,99,4
E1242,S10164,Math,63,70,4
E1243,S6970,Communication Skills,74,94,3
E1244,S14481,Math,98,54,3
E1245,S5255,Math,91,74,3
E1246,S13895,AI Basics,64,67,4
E1247,S12881,Math,83,87,4
E1248,S2908,Math,72,60,3
E1249,S12832,Communication Skills,74,87,4
E1250,S8860,Programming,70,66,4
E1251,S7778,Math,72,51,4
E1252,S14664,AI Basics,75,94,3
E1253,S1162,Communication Skills,95,73,4
E1254,S4117,Math,86,63,3
E1255,S11248,AI Basics,80,78,3
E1256,S13168,Statistics,97,78,3
E1257,S6401,AI Basics,67,59,4
E1258,S1880,Communication Skills,75,99,3
E1259,S5318,Programming,79,64,4
E1260,S13931,Math,77,85,3
E1261,S8201,Statistics,60,77,4
E1262,S2931,Programming,87,90,4
E1263,S14918,Programming,86,64,4
E1264,S1864,AI Basics,90,66,3
E1265,S11874,Statistics,66,75,4
E1266,S9735,Math,68,67,4
E1267,S11374,AI Basics,75,65,4
E1268,S4281,Communication Skills,61,62,3
E1269,S9457,AI Basics,82,90,4
E1270,S2819,AI Basics,78,73,3
E1271,S4255,AI Basics,66,82,3
E1272,S9962,Statistics,84,72,3
E1273,S10250,Communication Skills,79,97,4
E1274,S8570,Programming,75,82,4
E1275,S6777,AI Basics,66,55,3
E1276,S10950,Programming,71,67,3
E1277,S11931,Math,83,76,3
E1278,S13567,Programming,60,62,3
E1279,S7364,Math,95,92,4
E1280,S8145,Communication Skills,84,58,4
E1281,S3222,Math,72,54,3
E1282,S3434,Programming,96,79,4
E1283,S2898,AI Basics,86,83,3
E1284,S2589,Math,66,99,3
E1285,S2842,AI Basics,94,56,3
E1286,S3849,Communication Skills,92,94,3
E1287,S11071,Statistics,90,62,3
E1288,S11365,Math,88,76,3
E1289,S13895,Programming,96,75,4
E1290,S11735,Statistics,86,80,3
E1291,S12673,Programming,82,84,4
E1292,S2879,Programming,84,76,4
E1293,S2482,AI Basics,75,96,3
E1294,S5057,Math,94,99,3
E1295,S14594,Communication Skills,71,92,3
E1296,S12569,Communication Skills,92,61,3
E1297,S11252,Math,60,71,3
E1298,S4139,Programming,62,95,3
E1299,S14816,Communication Skills,80,62,4
E1300,S11345,Statistics,85,56,3
E1301,S1888,Math,82,76,4
E1302,S2145,Statistics,62,96,3
E1303,S3441,Communication Skills,79,73,3
E1304,S5514,Statistics,91,52,4
E1305,S13627,Math,60,67,3
E1306,S11469,Statistics,61,83,4
E1307,S11602,Communication Skills,91,97,4
E1308,S2945,AI Basics,71,98,3
E1309,S5668,Communication Skills,69,73,4
E1310,S10053,Communication Skills,60,82,4
E1311,S1813,AI Basics,65,99,3
E1312,S11150,Statistics,90,74,4
E1313,S2703,AI Basics,66,76,3
E1314,S13390,Programming,98,88,4
E1315,S9393,Statistics,60,71,3
E1316,S12895,Statistics,74,90,4
E1317,S10308,Math,92,81,3
E1318,S4551,Statistics,94,80,4
E1319,S9227,AI Basics,95,79,4
E1320,S4069,AI Basics,100,60,3
E1321,S11905,Math,89,56,4
E1322,S2093,Math,79,51,4
E1323,S13904,Communication Skills,83,75,4
E1324,S4320,AI Basics,80,78,4
E1325,S9180,Communication Skills,87,75,3
E1326,S10745,Programming,67,51,4
E1327,S6373,Math,73,74,4
E1328,S11564,Statistics,92,74,3
E1329,S2682,Communication Skills,71,68,4
E1330,S11629,Math,100,55,4
E1331,S5410,Communication Skills,93,70,4
E1332,S12017,Programming,60,82,3
E1333,S5547,Communication Skills,65,99,3
E1334,S11134,Statistics,68,98,3
E1335,S2655,Programming,100,96,4
E1336,S10429,Communication Skills,98,73,4
E1337,S5161,Communication Skills,75,63,3
E1338,S13525,Programming,91,98,3
E1339,S9045,Programming,77,75,4
E1340,S10812,Math,100,93,4
E1341,S8476,Communication Skills,73,95,3
E1342,S7569,Programming,83,89,4
E1343,S11152,Programming,87,56,3
E1344,S5095,Math,96,63,3
E1345,S10728,Programming,82,96,3
E1346,S11374,AI Basics,86,94,4
E1347,S11275,Math,90,84,4
E1348,S10329,Communication Skills,69,92,3
E1349,S4678,Communication Skills,67,70,3
E1350,S13784,Statistics,74,97,4
E1351,S13946,Math,63,55,3
E1352,S10385,Math,77,58,3
E1353,S1051,AI Basics,82,99,3
E1354,S3425,Programming,65,58,3
E1355,S11880,Programming,69,66,3
E1356,S11337,AI Basics,69,65,4
E1357,S5600,Programming,61,65,3
E1358,S6719,AI Basics,64,79,3
E1359,S3529,Math,83,76,4
E1360,S6079,Communication Skills,90,93,3
E1361,S2583,Communication Skills,79,50,3
E1362,S14891,Communication Skills,98,87,4
E1363,S9661,Communication Skills,81,62,4
E1364,S2076,Statistics,61,89,4
E1365,S3190,Math,82,79,3
E1366,S11922,Statistics,60,54,3
E1367,S2437,Statistics,82,97,3
E1368,S10140,Communication Skills,92,87,4
E1369,S3671,Statistics,71,89,4
E1370,S6774,AI Basics,81,55,3
E1371,S11642,Math,76,96,3
E1372,S13780,Statistics,90,90,3
E1373,S10952,Communication Skills,90,57,4
E1374,S11132,Math,76,83,3
E1375,S8236,Programming,83,89,3
E1376,S9688,Communication Skills,83,59,4
E1377,S14653,Communication Skills,79,90,4
E1378,S8190,Communication Skills,69,73,4
E1379,S9386,Statistics,96,93,3
E1380,S2585,Communication Skills,68,78,4
E1381,S11392,Communication Skills,97,63,4
E1382,S10981,Math,86,59,3
E1383,S1169,Programming,64,93,3
E1384,S2696,Math,69,60,3
E1385,S4667,Communication Skills,73,66,4
E1386,S4654,AI Basics,91,64,3
E1387,S5484,Programming,91,82,4
