Student_ID,StudyHours,Attendance,Resources,Extracurricular,Motivation,Internet,Gender,Age,LearningStyle,OnlineCourses,Discussions,AssignmentCompletion,ExamScore,EduTech,StressLevel,FinalGrade
S1383,17,78,1,0,1,0,0,24,1,14,1,84,59,0,0,2
S1384,17,78,1,0,1,0,0,26,3,9,0,90,85,1,2,0
S1385,17,78,1,0,1,0,0,29,1,20,1,58,85,0,2,0
S1386,17,78,1,1,0,1,0,24,1,14,1,84,59,0,0,2
S1387,17,78,1,1,0,1,0,26,3,9,0,90,85,1,2,0
S1388,17,78,1,1,0,1,0,29,1,20,1,58,85,0,2,0
S1389,26,61,0,1,1,1,0,28,2,20,0,69,99,1,2,0
S1390,26,61,1,1,2,1,0,28,2,20,0,69,99,1,2,0
S1391,26,61,2,1,1,0,0,28,2,20,0,69,99,1,2,0
S1392,22,86,1,1,0,1,1,23,0,9,0,60,47,1,2,3
S1393,22,86,1,1,0,1,1,24,3,6,1,73,55,1,2,2
S1394,22,86,1,1,0,1,1,19,1,8,0,100,87,1,0,0
S1395,22,86,1,1,0,1,1,24,3,7,1,86,96,1,2,0
S1396,22,86,0,0,1,1,1,23,0,9,0,60,47,1,2,3
S1397,22,86,0,0,1,1,1,24,3,6,1,73,55,1,2,2
S1398,22,86,0,0,1,1,1,19,1,8,0,100,87,1,0,0
S1399,22,86,0,0,1,1,1,24,3,7,1,86,96,1,2,0
S1400,22,86,1,1,2,1,1,23,0,9,0,60,47,1,2,3
S1401,22,86,1,1,2,1,1,24,3,6,1,73,55,1,2,2
S1402,22,86,1,1,2,1,1,19,1,8,0,100,87,1,0,0
S1403,22,86,1,1,2,1,1,24,3,7,1,86,96,1,2,0
S1404,22,86,1,1,1,1,1,23,0,9,0,60,47,1,2,3
S1405,22,86,1,1,1,1,1,24,3,6,1,73,55,1,2,2
S1406,22,86,1,1,1,1,1,19,1,8,0,100,87,1,0,0
S1407,22,86,1,1,1,1,1,24,3,7,1,86,96,1,2,0
S1408,22,86,1,0,0,1,1,23,0,9,0,60,47,1,2,3
S1409,22,86,1,0,0,1,1,24,3,6,1,73,55,1,2,2
S1410,22,86,1,0,0,1,1,19,1,8,0,100,87,1,0,0
S1411,22,86,1,0,0,1,1,24,3,7,1,86,96,1,2,0
S1412,22,86,1,1,1,1,1,23,0,9,0,60,47,1,2,3
S1413,22,86,1,1,1,1,1,24,3,6,1,73,55,1,2,2
S1414,22,86,1,1,1,1,1,19,1,8,0,100,87,1,0,0
S1415,22,86,1,1,1,1,1,24,3,7,1,86,96,1,2,0
S1416,22,86,1,0,2,1,1,23,0,9,0,60,47,1,2,3
S1417,22,86,1,0,2,1,1,24,3,6,1,73,55,1,2,2
S1418,22,86,1,0,2,1,1,19,1,8,0,100,87,1,0,0
S1419,22,86,1,0,2,1,1,24,3,7,1,86,96,1,2,0
S1420,22,86,1,1,1,1,1,23,0,9,0,60,47,1,2,3
S1421,22,86,1,1,1,1,1,24,3,6,1,73,55,1,2,2
S1422,22,86,1,1,1,1,1,19,1,8,0,100,87,1,0,0
S1423,22,86,1,1,1,1,1,24,3,7,1,86,96,1,2,0
S1424,9,77,1,0,1,1,1,24,3,4,1,63,76,1,0,1
S1425,9,77,1,0,1,1,1,18,2,3,1,61,65,1,0,2
S1426,9,77,1,0,1,1,1,28,1,16,0,51,66,1,2,2
S1427,9,77,1,0,0,1,1,24,3,4,1,63,76,1,0,1
S1428,9,77,1,0,0,1,1,18,2,3,1,61,65,1,0,2
S1429,9,77,1,0,0,1,1,28,1,16,0,51,66,1,2,2
S1430,9,77,2,1,1,1,1,24,3,4,1,63,76,1,0,1
S1431,9,77,2,1,1,1,1,18,2,3,1,61,65,1,0,2
S1432,9,77,2,1,1,1,1,28,1,16,0,51,66,1,2,2
S1433,9,77,0,0,1,1,1,24,3,4,1,63,76,1,0,1
S1434,9,77,0,0,1,1,1,18,2,3,1,61,65,1,0,2
S1435,9,77,0,0,1,1,1,28,1,16,0,51,66,1,2,2
S1436,22,71,1,1,0,1,1,20,0,18,0,71,52,1,2,3
S1437,22,71,1,0,2,1,1,20,0,18,0,71,52,1,2,3
S1438,22,71,1,0,0,1,1,20,0,18,0,71,52,1,2,3
S1439,22,71,1,1,1,1,1,20,0,18,0,71,52,1,2,3
S1440,22,71,2,1,1,1,1,20,0,18,0,71,52,1,2,3
S1441,22,71,0,1,1,1,1,20,0,18,0,71,52,1,2,3
S1442,22,71,1,1,0,1,1,20,0,18,0,71,52,1,2,3
S1443,18,68,1,0,1,1,1,26,0,20,0,93,92,0,2,0
S1444,18,68,1,0,1,1,1,18,3,20,0,55,98,0,0,0
S1445,18,68,2,0,0,1,1,26,0,20,0,93,92,0,2,0
S1446,18,68,2,0,0,1,1,18,3,20,0,55,98,0,0,0
S1447,18,68,2,1,0,1,1,26,0,20,0,93,92,0,2,0
S1448,18,68,2,1,0,1,1,18,3,20,0,55,98,0,0,0
S1449,18,68,2,1,2,1,1,26,0,20,0,93,92,0,2,0
S1450,18,68,2,1,2,1,1,18,3,20,0,55,98,0,0,0
S1451,18,68,1,1,2,1,1,26,0,20,0,93,92,0,2,0
S1452,18,68,1,1,2,1,1,18,3,20,0,55,98,0,0,0
S1453,18,68,2,1,2,1,1,26,0,20,0,93,92,0,2,0
S1454,18,68,2,1,2,1,1,18,3,20,0,55,98,0,0,0
S1455,18,68,0,1,1,1,1,26,0,20,0,93,92,0,2,0
S1456,18,68,0,1,1,1,1,18,3,20,0,55,98,0,0,0
S1457,18,68,2,0,1,1,1,26,0,20,0,93,92,0,2,0
S1458,18,68,2,0,1,1,1,18,3,20,0,55,98,0,0,0
S1459,18,68,2,1,2,1,1,26,0,20,0,93,92,0,2,0
S1460,18,68,2,1,2,1,1,18,3,20,0,55,98,0,0,0
S1461,16,86,1,1,1,1,1,26,1,10,1,92,94,1,1,0
S1462,16,86,1,1,1,1,1,18,2,15,1,100,98,1,1,0
S1463,16,86,1,1,1,1,1,29,1,15,0,60,92,1,2,0
S1464,16,86,2,0,1,1,1,26,1,10,1,92,94,1,1,0
S1465,16,86,2,0,1,1,1,18,2,15,1,100,98,1,1,0
S1466,16,86,2,0,1,1,1,29,1,15,0,60,92,1,2,0
S1467,16,86,1,1,0,1,1,26,1,10,1,92,94,1,1,0
S1468,16,86,1,1,0,1,1,18,2,15,1,100,98,1,1,0
S1469,16,86,1,1,0,1,1,29,1,15,0,60,92,1,2,0
S1470,16,86,1,1,2,1,1,26,1,10,1,92,94,1,1,0
S1471,16,86,1,1,2,1,1,18,2,15,1,100,98,1,1,0
S1472,16,86,1,1,2,1,1,29,1,15,0,60,92,1,2,0
S1473,16,86,1,0,2,1,1,26,1,10,1,92,94,1,1,0
S1474,16,86,1,0,2,1,1,18,2,15,1,100,98,1,1,0
S1475,16,86,1,0,2,1,1,29,1,15,0,60,92,1,2,0
S1476,16,86,0,0,0,1,1,26,1,10,1,92,94,1,1,0
S1477,16,86,0,0,0,1,1,18,2,15,1,100,98,1,1,0
S1478,16,86,0,0,0,1,1,29,1,15,0,60,92,1,2,0
S1479,24,77,0,0,1,1,0,22,0,13,1,99,66,0,0,2
S1480,24,77,0,0,1,1,0,19,1,13,0,82,51,1,2,3
S1481,24,77,0,0,1,1,0,26,3,16,0,76,62,1,0,2
S1482,24,77,0,0,1,1,0,19,2,10,1,71,62,0,1,2
S1483,24,77,2,0,2,1,0,22,0,13,1,99,66,0,0,2
S1484,24,77,2,0,2,1,0,19,1,13,0,82,51,1,2,3
S1485,24,77,2,0,2,1,0,26,3,16,0,76,62,1,0,2
S1486,24,77,2,0,2,1,0,19,2,10,1,71,62,0,1,2
S1487,24,77,1,0,2,1,0,22,0,13,1,99,66,0,0,2
S1488,24,77,1,0,2,1,0,19,1,13,0,82,51,1,2,3
S1489,24,77,1,0,2,1,0,26,3,16,0,76,62,1,0,2
S1490,24,77,1,0,2,1,0,19,2,10,1,71,62,0,1,2
S1491,26,67,2,1,0,1,0,26,1,0,1,91,82,0,0,1
S1492,26,67,2,1,0,1,0,18,0,15,0,75,43,1,1,3
S1493,26,67,2,1,0,1,0,19,0,0,1,100,63,1,2,2
S1494,26,67,2,0,1,1,0,26,1,0,1,91,82,0,0,1
S1495,26,67,2,0,1,1,0,18,0,15,0,75,43,1,1,3
S1496,26,67,2,0,1,1,0,19,0,0,1,100,63,1,2,2
S1497,26,67,1,1,1,1,0,26,1,0,1,91,82,0,0,1
S1498,26,67,1,1,1,1,0,18,0,15,0,75,43,1,1,3
S1499,26,67,1,1,1,1,0,19,0,0,1,100,63,1,2,2
S1500,26,67,1,0,1,1,0,26,1,0,1,91,82,0,0,1
S1501,26,67,1,0,1,1,0,18,0,15,0,75,43,1,1,3
S1502,26,67,1,0,1,1,0,19,0,0,1,100,63,1,2,2
S1503,26,67,0,1,1,1,0,26,1,0,1,91,82,0,0,1
S1504,26,67,0,1,1,1,0,18,0,15,0,75,43,1,1,3
S1505,26,67,0,1,1,1,0,19,0,0,1,100,63,1,2,2
S1506,26,88,2,1,1,1,1,28,3,4,1,98,62,1,1,2
S1507,26,88,2,1,1,1,1,19,1,9,0,55,50,1,2,3
S1508,26,88,2,1,1,1,1,28,2,4,1,54,54,1,2,3
S1509,26,88,0,0,0,1,1,28,3,4,1,98,62,1,1,2
S1510,26,88,0,0,0,1,1,19,1,9,0,55,50,1,2,3
S1511,26,88,0,0,0,1,1,28,2,4,1,54,54,1,2,3
S1512,26,88,2,0,1,1,1,28,3,4,1,98,62,1,1,2
S1513,26,88,2,0,1,1,1,19,1,9,0,55,50,1,2,3
S1514,26,88,2,0,1,1,1,28,2,4,1,54,54,1,2,3
S1515,26,88,1,1,1,1,1,28,3,4,1,98,62,1,1,2
S1516,26,88,1,1,1,1,1,19,1,9,0,55,50,1,2,3
S1517,26,88,1,1,1,1,1,28,2,4,1,54,54,1,2,3
S1518,15,83,2,0,0,0,0,20,1,5,0,50,93,1,1,0
S1519,15,83,2,0,0,0,0,22,2,9,1,69,64,1,1,2
S1520,15,83,0,1,1,1,0,20,1,5,0,50,93,1,1,0
S1521,15,83,0,1,1,1,0,22,2,9,1,69,64,1,1,2
S1522,15,83,1,0,1,1,0,20,1,5,0,50,93,1,1,0
S1523,15,83,1,0,1,1,0,22,2,9,1,69,64,1,1,2
S1524,15,83,2,1,1,1,0,20,1,5,0,50,93,1,1,0
S1525,15,83,2,1,1,1,0,22,2,9,1,69,64,1,1,2
S1526,15,83,2,0,0,1,0,20,1,5,0,50,93,1,1,0
S1527,15,83,2,0,0,1,0,22,2,9,1,69,64,1,1,2
S1528,15,83,0,1,0,1,0,20,1,5,0,50,93,1,1,0
S1529,15,83,0,1,0,1,0,22,2,9,1,69,64,1,1,2
S1530,22,65,0,0,1,1,0,24,0,11,1,79,42,1,2,3
S1531,22,65,2,1,1,1,0,24,0,11,1,79,42,1,2,3
S1532,22,65,1,1,0,1,0,24,0,11,1,79,42,1,2,3
S1533,22,65,1,0,0,1,0,24,0,11,1,79,42,1,2,3
S1534,22,65,1,1,2,1,0,24,0,11,1,79,42,1,2,3
S1535,22,65,0,0,1,1,0,24,0,11,1,79,42,1,2,3
S1536,22,65,1,0,2,1,0,24,0,11,1,79,42,1,2,3
S1537,26,91,0,1,1,1,1,21,0,5,1,95,69,0,1,2
S1538,26,91,0,1,1,1,1,23,3,18,0,54,88,0,2,0
S1539,26,91,0,1,1,1,1,22,3,17,1,80,89,1,2,0
S1540,26,91,1,1,0,1,1,21,0,5,1,95,69,0,1,2
S1541,26,91,1,1,0,1,1,23,3,18,0,54,88,0,2,0
S1542,26,91,1,1,0,1,1,22,3,17,1,80,89,1,2,0
S1543,26,91,1,1,0,1,1,21,0,5,1,95,69,0,1,2
S1544,26,91,1,1,0,1,1,23,3,18,0,54,88,0,2,0
S1545,26,91,1,1,0,1,1,22,3,17,1,80,89,1,2,0
S1546,26,91,1,0,0,1,1,21,0,5,1,95,69,0,1,2
S1547,26,91,1,0,0,1,1,23,3,18,0,54,88,0,2,0
S1548,26,91,1,0,0,1,1,22,3,17,1,80,89,1,2,0
S1549,17,87,1,0,1,1,0,26,0,3,0,66,45,1,0,3
S1550,17,87,1,0,1,1,0,24,2,18,0,86,90,1,0,0
S1551,17,87,1,1,1,1,0,26,0,3,0,66,45,1,0,3
S1552,17,87,1,1,1,1,0,24,2,18,0,86,90,1,0,0
S1553,17,87,1,1,2,1,0,26,0,3,0,66,45,1,0,3
S1554,17,87,1,1,2,1,0,24,2,18,0,86,90,1,0,0
S1555,17,87,2,1,1,1,0,26,0,3,0,66,45,1,0,3
S1556,17,87,2,1,1,1,0,24,2,18,0,86,90,1,0,0
S1557,17,87,2,1,0,1,0,26,0,3,0,66,45,1,0,3
S1558,17,87,2,1,0,1,0,24,2,18,0,86,90,1,0,0
S1559,17,87,0,1,1,1,0,26,0,3,0,66,45,1,0,3
S1560,17,87,0,1,1,1,0,24,2,18,0,86,90,1,0,0
S1561,17,87,1,1,0,1,0,26,0,3,0,66,45,1,0,3
S1562,17,87,1,1,0,1,0,24,2,18,0,86,90,1,0,0
S1563,17,87,1,1,1,1,0,26,0,3,0,66,45,1,0,3
S1564,17,87,1,1,1,1,0,24,2,18,0,86,90,1,0,0
S1565,19,65,1,1,0,1,1,21,0,16,1,60,46,1,2,3
S1566,19,65,2,1,1,1,1,21,0,16,1,60,46,1,2,3
S1567,19,65,0,1,1,1,1,21,0,16,1,60,46,1,2,3
S1568,19,65,2,1,0,1,1,21,0,16,1,60,46,1,2,3
S1569,19,65,1,0,0,1,1,21,0,16,1,60,46,1,2,3
S1570,19,65,1,0,1,1,1,21,0,16,1,60,46,1,2,3
S1571,19,65,1,1,0,1,1,21,0,16,1,60,46,1,2,3
S1572,19,65,0,0,1,1,1,21,0,16,1,60,46,1,2,3
S1573,19,65,1,1,1,1,1,21,0,16,1,60,46,1,2,3
S1574,13,88,2,1,2,1,1,29,1,14,1,84,88,1,0,0
S1575,13,88,2,1,2,1,1,24,1,6,1,79,47,0,2,3
S1576,13,88,1,1,1,1,1,29,1,14,1,84,88,1,0,0
S1577,13,88,1,1,1,1,1,24,1,6,1,79,47,0,2,3
S1578,13,78,2,1,2,1,1,24,3,2,1,96,50,0,2,3
S1579,13,78,2,1,2,1,1,25,3,16,0,62,42,0,2,3
S1580,13,78,2,1,2,1,1,21,3,0,1,63,54,0,2,3
S1581,13,78,2,1,2,1,1,18,1,17,1,100,71,1,1,1
S1582,13,78,2,1,2,1,1,24,3,2,1,96,50,0,2,3
S1583,13,78,2,1,2,1,1,25,3,16,0,62,42,0,2,3
S1584,13,78,2,1,2,1,1,21,3,0,1,63,54,0,2,3
S1585,13,78,2,1,2,1,1,18,1,17,1,100,71,1,1,1
S1586,13,78,1,1,1,1,1,24,3,2,1,96,50,0,2,3
S1587,13,78,1,1,1,1,1,25,3,16,0,62,42,0,2,3
S1588,13,78,1,1,1,1,1,21,3,0,1,63,54,0,2,3
S1589,13,78,1,1,1,1,1,18,1,17,1,100,71,1,1,1
S1590,13,78,0,1,0,1,1,24,3,2,1,96,50,0,2,3
S1591,13,78,0,1,0,1,1,25,3,16,0,62,42,0,2,3
S1592,13,78,0,1,0,1,1,21,3,0,1,63,54,0,2,3
S1593,13,78,0,1,0,1,1,18,1,17,1,100,71,1,1,1
S1594,28,66,2,1,1,1,1,27,3,7,0,79,97,1,2,0
S1595,28,66,2,1,1,1,1,20,3,14,1,63,91,1,1,0
S1596,28,66,2,1,1,1,1,22,2,5,0,85,41,1,1,3
S1597,28,66,1,1,1,1,1,27,3,7,0,79,97,1,2,0
S1598,28,66,1,1,1,1,1,20,3,14,1,63,91,1,1,0
S1599,28,66,1,1,1,1,1,22,2,5,0,85,41,1,1,3
S1600,28,66,1,0,0,1,1,27,3,7,0,79,97,1,2,0
S1601,28,66,1,0,0,1,1,20,3,14,1,63,91,1,1,0
S1602,28,66,1,0,0,1,1,22,2,5,0,85,41,1,1,3
S1603,20,86,1,1,1,1,1,24,3,8,1,89,53,0,1,3
S1604,20,86,0,1,1,1,1,24,3,8,1,89,53,0,1,3
S1605,20,86,1,1,2,1,1,24,3,8,1,89,53,0,1,3
S1606,20,86,2,0,1,1,1,24,3,8,1,89,53,0,1,3
S1607,20,86,2,0,1,1,1,24,3,8,1,89,53,0,1,3
S1608,20,86,1,0,0,1,1,24,3,8,1,89,53,0,1,3
S1609,20,86,1,1,0,1,1,24,3,8,1,89,53,0,1,3
S1610,20,86,1,0,1,1,1,24,3,8,1,89,53,0,1,3
S1611,26,75,2,1,2,1,1,28,2,18,1,66,86,1,2,0
S1612,26,75,1,0,0,1,1,28,2,18,1,66,86,1,2,0
S1613,26,75,1,0,1,1,1,28,2,18,1,66,86,1,2,0
S1614,26,75,1,1,1,1,1,28,2,18,1,66,86,1,2,0
S1615,26,75,0,1,1,1,1,28,2,18,1,66,86,1,2,0
S1616,26,75,2,0,1,1,1,28,2,18,1,66,86,1,2,0
S1617,26,75,0,1,1,1,1,28,2,18,1,66,86,1,2,0
S1618,22,98,2,0,0,0,0,19,1,20,0,52,75,0,2,1
S1619,22,98,2,0,0,0,0,29,0,16,1,58,66,1,2,2
S1620,22,98,0,1,1,0,0,19,1,20,0,52,75,0,2,1
S1621,22,98,0,1,1,0,0,29,0,16,1,58,66,1,2,2
S1622,22,98,0,1,1,1,0,19,1,20,0,52,75,0,2,1
S1623,22,98,0,1,1,1,0,29,0,16,1,58,66,1,2,2
S1624,22,98,1,0,0,1,0,19,1,20,0,52,75,0,2,1
S1625,22,98,1,0,0,1,0,29,0,16,1,58,66,1,2,2
S1626,22,98,1,1,1,1,0,19,1,20,0,52,75,0,2,1
S1627,22,98,1,1,1,1,0,29,0,16,1,58,66,1,2,2
S1628,22,98,1,1,0,1,0,19,1,20,0,52,75,0,2,1
S1629,22,98,1,1,0,1,0,29,0,16,1,58,66,1,2,2
S1630,22,98,0,0,1,1,0,19,1,20,0,52,75,0,2,1
S1631,22,98,0,0,1,1,0,29,0,16,1,58,66,1,2,2
S1632,22,98,1,0,2,1,0,19,1,20,0,52,75,0,2,1
S1633,22,98,1,0,2,1,0,29,0,16,1,58,66,1,2,2
S1634,16,73,1,0,1,1,1,24,1,20,1,68,69,0,1,2
S1635,16,73,0,1,1,1,1,24,1,20,1,68,69,0,1,2
S1636,16,73,1,1,0,1,1,24,1,20,1,68,69,0,1,2
S1637,16,73,1,1,0,1,1,24,1,20,1,68,69,0,1,2
S1638,16,73,1,1,1,1,1,24,1,20,1,68,69,0,1,2
S1639,16,73,2,1,1,1,1,24,1,20,1,68,69,0,1,2
S1640,16,73,2,1,0,1,1,24,1,20,1,68,69,0,1,2
S1641,29,96,0,1,1,1,1,28,1,5,1,90,59,0,0,2
S1642,29,96,0,1,1,1,1,19,3,1,1,72,90,0,1,0
S1643,29,96,0,1,1,1,1,20,2,20,1,50,84,0,2,1
S1644,29,96,2,1,0,1,1,28,1,5,1,90,59,0,0,2
S1645,29,96,2,1,0,1,1,19,3,1,1,72,90,0,1,0
S1646,29,96,2,1,0,1,1,20,2,20,1,50,84,0,2,1
S1647,29,96,2,0,2,0,1,28,1,5,1,90,59,0,0,2
S1648,29,96,2,0,2,0,1,19,3,1,1,72,90,0,1,0
S1649,29,96,2,0,2,0,1,20,2,20,1,50,84,0,2,1
S1650,29,96,1,0,0,1,1,28,1,5,1,90,59,0,0,2
S1651,29,96,1,0,0,1,1,19,3,1,1,72,90,0,1,0
S1652,29,96,1,0,0,1,1,20,2,20,1,50,84,0,2,1
S1653,20,71,1,1,1,1,0,25,2,14,0,68,81,1,0,1
S1654,20,71,1,1,1,1,0,25,2,14,0,68,81,1,0,1
S1655,20,71,1,0,2,1,0,25,2,14,0,68,81,1,0,1
S1656,20,71,1,1,1,0,0,25,2,14,0,68,81,1,0,1
S1657,20,71,1,0,1,1,0,25,2,14,0,68,81,1,0,1
S1658,29,92,1,0,1,1,0,26,2,19,1,96,60,1,2,2
S1659,29,92,1,0,1,1,0,24,2,8,1,72,89,1,1,0
S1660,29,92,1,1,0,1,0,26,2,19,1,96,60,1,2,2
S1661,29,92,1,1,0,1,0,24,2,8,1,72,89,1,1,0
S1662,25,70,1,0,1,1,0,23,0,19,1,65,75,1,2,1
S1663,25,70,1,0,1,1,0,24,0,7,1,75,78,0,0,1
S1664,25,70,1,1,0,0,0,23,0,19,1,65,75,1,2,1
S1665,25,70,1,1,0,0,0,24,0,7,1,75,78,0,0,1
S1666,25,70,1,0,1,1,0,23,0,19,1,65,75,1,2,1
S1667,25,70,1,0,1,1,0,24,0,7,1,75,78,0,0,1
S1668,25,70,1,0,0,1,0,23,0,19,1,65,75,1,2,1
S1669,25,70,1,0,0,1,0,24,0,7,1,75,78,0,0,1
S1670,25,70,0,0,1,0,0,23,0,19,1,65,75,1,2,1
S1671,25,70,0,0,1,0,0,24,0,7,1,75,78,0,0,1
S1672,21,77,1,1,1,1,1,23,3,20,1,73,47,0,2,3
S1673,21,77,1,1,1,1,1,18,0,1,1,97,50,1,2,3
S1674,21,77,0,1,1,1,1,23,3,20,1,73,47,0,2,3
S1675,21,77,0,1,1,1,1,18,0,1,1,97,50,1,2,3
S1676,21,77,2,1,0,0,1,23,3,20,1,73,47,0,2,3
S1677,21,77,2,1,0,0,1,18,0,1,1,97,50,1,2,3
S1678,21,77,1,0,2,1,1,23,3,20,1,73,47,0,2,3
S1679,21,77,1,0,2,1,1,18,0,1,1,97,50,1,2,3
S1680,21,77,0,1,1,1,1,23,3,20,1,73,47,0,2,3
S1681,21,77,0,1,1,1,1,18,0,1,1,97,50,1,2,3
S1682,21,77,0,1,0,1,1,23,3,20,1,73,47,0,2,3
S1683,21,77,0,1,0,1,1,18,0,1,1,97,50,1,2,3
S1684,21,77,1,0,0,1,1,23,3,20,1,73,47,0,2,3
S1685,21,77,1,0,0,1,1,18,0,1,1,97,50,1,2,3
S1686,21,77,0,1,1,1,1,23,3,20,1,73,47,0,2,3
S1687,21,77,0,1,1,1,1,18,0,1,1,97,50,1,2,3
S1688,21,77,1,1,1,1,1,23,3,20,1,73,47,0,2,3
S1689,21,77,1,1,1,1,1,18,0,1,1,97,50,1,2,3
S1690,18,81,0,1,1,1,0,25,2,2,1,65,87,1,0,0
S1691,18,81,0,1,1,1,0,23,0,3,0,95,77,1,2,1
S1692,18,81,0,1,2,1,0,25,2,2,1,65,87,1,0,0
S1693,18,81,0,1,2,1,0,23,0,3,0,95,77,1,2,1
S1694,18,81,1,1,0,1,0,25,2,2,1,65,87,1,0,0
S1695,18,81,1,1,0,1,0,23,0,3,0,95,77,1,2,1
S1696,18,81,1,1,1,1,0,25,2,2,1,65,87,1,0,0
S1697,18,81,1,1,1,1,0,23,0,3,0,95,77,1,2,1
S1698,8,61,1,1,1,1,1,25,3,8,1,70,73,0,2,1
S1699,8,61,1,1,1,1,1,27,3,11,0,92,84,0,0,1
S1700,19,69,2,1,2,1,1,18,0,1,0,71,96,0,0,0
S1701,19,69,2,1,2,1,1,28,1,2,0,68,84,0,2,1
S1702,19,69,1,1,2,1,1,18,0,1,0,71,96,0,0,0
S1703,19,69,1,1,2,1,1,28,1,2,0,68,84,0,2,1
S1704,19,69,1,1,1,0,1,18,0,1,0,71,96,0,0,0
S1705,19,69,1,1,1,0,1,28,1,2,0,68,84,0,2,1
S1706,19,69,1,1,1,1,1,18,0,1,0,71,96,0,0,0
S1707,19,69,1,1,1,1,1,28,1,2,0,68,84,0,2,1
S1708,19,69,1,1,1,1,1,18,0,1,0,71,96,0,0,0
S1709,19,69,1,1,1,1,1,28,1,2,0,68,84,0,2,1
S1710,19,69,1,1,1,1,1,18,0,1,0,71,96,0,0,0
S1711,19,69,1,1,1,1,1,28,1,2,0,68,84,0,2,1
S1712,19,69,1,1,0,0,1,18,0,1,0,71,96,0,0,0
S1713,19,69,1,1,0,0,1,28,1,2,0,68,84,0,2,1
S1714,19,69,0,0,1,1,1,18,0,1,0,71,96,0,0,0
S1715,19,69,0,0,1,1,1,28,1,2,0,68,84,0,2,1
S1716,29,78,2,1,0,1,1,22,1,12,0,65,71,1,2,1
S1717,29,78,1,0,1,1,1,22,1,12,0,65,71,1,2,1
S1718,29,78,1,1,2,1,1,22,1,12,0,65,71,1,2,1
S1719,29,78,1,1,1,1,1,22,1,12,0,65,71,1,2,1
S1720,17,67,1,1,2,1,0,29,1,9,0,52,69,0,0,2
S1721,17,67,1,1,2,1,0,28,2,18,1,78,70,1,0,1
S1722,17,67,2,1,1,1,0,29,1,9,0,52,69,0,0,2
S1723,17,67,2,1,1,1,0,28,2,18,1,78,70,1,0,1
S1724,17,67,1,1,1,1,0,29,1,9,0,52,69,0,0,2
S1725,17,67,1,1,1,1,0,28,2,18,1,78,70,1,0,1
S1726,17,67,1,1,1,1,0,29,1,9,0,52,69,0,0,2
S1727,17,67,1,1,1,1,0,28,2,18,1,78,70,1,0,1
S1728,17,67,1,0,1,1,0,29,1,9,0,52,69,0,0,2
S1729,17,67,1,0,1,1,0,28,2,18,1,78,70,1,0,1
S1730,17,67,1,0,1,1,0,29,1,9,0,52,69,0,0,2
S1731,17,67,1,0,1,1,0,28,2,18,1,78,70,1,0,1
S1732,17,67,1,0,1,1,0,29,1,9,0,52,69,0,0,2
S1733,17,67,1,0,1,1,0,28,2,18,1,78,70,1,0,1
S1734,17,67,1,1,2,1,0,29,1,9,0,52,69,0,0,2
S1735,17,67,1,1,2,1,0,28,2,18,1,78,70,1,0,1
S1736,17,67,0,1,1,1,0,29,1,9,0,52,69,0,0,2
S1737,17,67,0,1,1,1,0,28,2,18,1,78,70,1,0,1
S1738,15,95,1,0,1,1,1,20,0,12,0,64,64,0,2,2
S1739,15,95,1,0,1,1,1,22,1,6,1,79,41,0,0,3
S1740,15,95,1,0,1,1,1,20,2,16,1,80,53,1,1,3
S1741,15,95,0,1,0,1,1,20,0,12,0,64,64,0,2,2
S1742,15,95,0,1,0,1,1,22,1,6,1,79,41,0,0,3
S1743,15,95,0,1,0,1,1,20,2,16,1,80,53,1,1,3
S1744,15,95,1,1,0,1,1,20,0,12,0,64,64,0,2,2
S1745,15,95,1,1,0,1,1,22,1,6,1,79,41,0,0,3
S1746,15,95,1,1,0,1,1,20,2,16,1,80,53,1,1,3
S1747,15,95,1,0,1,0,1,20,0,12,0,64,64,0,2,2
S1748,15,95,1,0,1,0,1,22,1,6,1,79,41,0,0,3
S1749,15,95,1,0,1,0,1,20,2,16,1,80,53,1,1,3
S1750,15,95,2,1,1,1,1,20,0,12,0,64,64,0,2,2
S1751,15,95,2,1,1,1,1,22,1,6,1,79,41,0,0,3
S1752,15,95,2,1,1,1,1,20,2,16,1,80,53,1,1,3
S1753,17,88,2,1,0,1,1,20,0,7,0,95,66,0,1,2
S1754,17,88,2,1,0,1,1,26,1,15,1,64,79,1,0,1
S1755,17,88,2,1,0,1,1,29,1,16,1,69,46,1,2,3
S1756,17,88,2,1,0,1,1,24,2,15,1,53,61,0,1,2
S1757,17,88,1,1,1,1,1,20,0,7,0,95,66,0,1,2
S1758,17,88,1,1,1,1,1,26,1,15,1,64,79,1,0,1
S1759,17,88,1,1,1,1,1,29,1,16,1,69,46,1,2,3
S1760,17,88,1,1,1,1,1,24,2,15,1,53,61,0,1,2
S1761,17,88,0,0,1,0,1,20,0,7,0,95,66,0,1,2
S1762,17,88,0,0,1,0,1,26,1,15,1,64,79,1,0,1
S1763,17,88,0,0,1,0,1,29,1,16,1,69,46,1,2,3
S1764,17,88,0,0,1,0,1,24,2,15,1,53,61,0,1,2
S1765,17,88,2,1,1,0,1,20,0,7,0,95,66,0,1,2
S1766,17,88,2,1,1,0,1,26,1,15,1,64,79,1,0,1
S1767,17,88,2,1,1,0,1,29,1,16,1,69,46,1,2,3
S1768,17,88,2,1,1,0,1,24,2,15,1,53,61,0,1,2
